date,sp500 close,nasdaq close,CPI,GDP,silver close,oil close,platinum close,palladium close,gold open,gold high,gold low,gold close,gold volume
23-10-2017,256.11,147.74,246.626,20037.088,16.68,10.42,88.54,91.51,120.98,121.9,120.96,121.8,5069650
24-10-2017,256.56,147.99,246.626,20037.088,16.55,10.54,88.25,92.27,121.26,121.71,120.98,121.33,5114077
25-10-2017,255.29,147.43,246.626,20037.088,16.53,10.48,88.21,91.86,121.31,121.5899,120.84,121.35,4282369
26-10-2017,255.62,146.96,246.626,20037.088,16.37,10.57,87.63,92.98,121.16,121.16,120.22,120.33,6438806
27-10-2017,257.71,151.24,246.626,20037.088,16.43,10.84,87.5,92.8,120.38,120.99,120.21,120.9,6663378
30-10-2017,256.75,151.58,246.626,20037.088,16.44,10.87,87.79,92.41,120.93,121.47,120.8,121.13,5117133
31-10-2017,257.15,152.15,246.626,20037.088,16.32,10.93,87.71,93.81,120.82,120.84,120.38,120.67,3910495
01-11-2017,257.49,152.1,247.284,20037.088,16.73,10.9,89.09,95.75,120.98,121.55,120.835,121.11,4647587
02-11-2017,257.59,151.81,247.284,20037.088,16.7,10.99,88.3,95.02,121.29,121.96,121.05,121.19,5368199
03-11-2017,258.45,153.27,247.284,20037.088,16.45,11.18,87.85,95.32,121.36,121.43,120.1844,120.62,6330642
06-11-2017,258.85,153.79,247.284,20037.088,16.83,11.51,89.06,95.42,120.72,121.85,120.68,121.65,6953772
07-11-2017,258.67,153.88,247.284,20037.088,16.54,11.49,88.04,95.07,121.51,121.56,120.78,121.21,4165933
08-11-2017,259.11,154.5,247.284,20037.088,16.59,11.41,88.8,96.84,121.95,122.25,121.59,121.63,5565212
09-11-2017,258.17,153.69,247.284,20037.088,16.59,11.46,89.48,96.62,121.85,122.41,121.73,122.13,6072394
10-11-2017,258.09,153.68,247.284,20037.088,16.49,11.42,88.61,95.18,121.99,122.11,120.935,121.13,7116200
13-11-2017,258.33,153.87,247.284,20037.088,16.61,11.38,88.98,94.31,121.43,121.55,121.27,121.31,6249206
14-11-2017,257.73,153.31,247.284,20037.088,16.6,11.13,88.34,94.13,120.9,121.91,120.77,121.56,6188992
15-11-2017,256.44,152.59,247.284,20037.088,16.56,11.09,88.96,94.05,122.13,122.36,121.25,121.41,4984387
16-11-2017,258.62,154.54,247.284,20037.088,16.66,11.07,88.97,94.4001,121.45,121.71,121.29,121.4,2796045
17-11-2017,257.86,153.95,247.284,20037.088,16.86,11.35,90.8,95.14,122.15,123.17,121.95,122.86,10613583
20-11-2017,258.3,153.83,247.284,20037.088,16.52,11.28,88.21,94.69,122.3,122.41,121.04,121.31,8356673
21-11-2017,259.99,155.5,247.284,20037.088,16.53,11.4,88.94,95.56,121.67,122,121.5,121.51,4956456
22-11-2017,259.76,155.69,247.284,20037.088,16.72,11.6,89.65,95.99,122.26,122.95,122.17,122.63,5211832
23-11-2017,259.76,155.69,247.284,20037.088,16.72,11.6,89.65,95.99,122.26,122.95,122.17,122.63,5211832
24-11-2017,260.36,156.26,247.284,20037.088,16.62,11.79,89.76,95.15,122.36,122.61,122.22,122.32,1779705
27-11-2017,260.23,156.19,247.284,20037.088,16.63,11.59,90.34,96.06,123.26,123.33,122.67,122.83,4961215
28-11-2017,262.87,156.59,247.284,20037.088,16.44,11.58,90.51,98.16,123.05,123.17,122.53,122.81,5603112
29-11-2017,262.71,153.86,247.284,20037.088,16.16,11.47,89.68,96.79,122.24,122.33,121.74,122.04,6138941
30-11-2017,265.01,155.15,247.284,20037.088,16.04,11.47,89.95,96.21,121.44,121.695,120.64,121.1,7936260
01-12-2017,264.46,154.49,247.805,20037.088,16.05,11.67,89.65,97.44,120.94,122.43,120.74,121.59,13080101
04-12-2017,264.14,152.71,247.805,20037.088,15.95,11.49,88.39,94.71,121.15,121.2,120.84,121.18,6943679
05-12-2017,263.19,152.81,247.805,20037.088,15.73,11.54,87.41,93.88,120.44,120.505,119.72,120.32,10041159
06-12-2017,263.24,153.5,247.805,20037.088,15.6,11.2,86.12,94.85,120.03,120.44,119.87,120.07,6643006
07-12-2017,264.07,154.02,247.805,20037.088,15.36,11.33,85.38,96.8512,119.01,119.24,118.1,118.49,12900240
08-12-2017,265.51,154.7,247.805,20037.088,15.46,11.49,84.75,96.07,118.63,118.92,118.33,118.48,5231287
11-12-2017,266.31,155.9,247.805,20037.088,15.35,11.6,84.75,96.41,118.37,118.54,117.8,118.01,4522244
12-12-2017,266.78,155.69,247.805,20037.088,15.34,11.44,83.96,96.71,117.73,118.17,117.4,118.15,8020109
13-12-2017,266.75,155.99,247.805,20037.088,15.66,11.33,84.68,97.07,118.19,119.35,118.01,119.17,10086657
14-12-2017,265.66,155.88,247.805,20037.088,15.52,11.43,84.2194,98.736,119.1,119.285,118.705,118.93,6993592
15-12-2017,266.51,157.65,247.805,20037.088,15.66,11.46,85.18,97.7807,119.42,119.5,118.97,119.18,7531964
18-12-2017,268.2,158.64,247.805,20037.088,15.73,11.44,86.77,97.22,119.64,119.99,119.6,119.73,5452212
19-12-2017,267.17,157.7,247.805,20037.088,15.73,11.51,87.2,97.88,119.64,119.9,119.53,119.82,4018885
20-12-2017,267.03,157.53,247.805,20037.088,15.77,11.61,87.59,98.11,119.96,120.36,119.81,120.14,5734625
21-12-2017,267.58,157.55,247.805,20037.088,15.73,11.64,87.3531,99.08,120.08,120.45,120,120.31,4823709
22-12-2017,267.51,157.37,247.805,20037.088,15.925,11.66,87.5,99.23,120.69,121.14,120.57,120.94,5791312
25-12-2017,267.51,157.37,247.805,20037.088,15.925,11.66,87.5,99.23,120.69,121.14,120.57,120.94,5791312
26-12-2017,267.19,156.52,247.805,20037.088,16.12,11.95,87.9,100.2,121.55,121.87,121.51,121.77,8224411
27-12-2017,267.32,156.54,247.805,20037.088,16.27,11.92,87.76,101.4723,122,122.34,121.875,122.23,6232678
28-12-2017,267.87,156.73,247.805,20037.088,16.41,11.97,88.29,102.14,122.82,122.92,122.56,122.85,5732725
29-12-2017,266.86,155.76,247.805,20037.088,16.52,12.01,88.47,101.55,123.7,124.085,123.46,123.65,7852109
01-01-2018,266.86,155.76,248.859,20328.553,16.52,12.01,88.47,101.55,123.7,124.085,123.46,123.65,7852109
02-01-2018,268.77,158.49,248.859,20328.553,16.75,12.07,90.05,104.45,124.66,125.18,124.39,125.15,11762515
03-01-2018,270.47,160.03,248.859,20328.553,16.71,12.34,91.3,103.43,125.05,125.09,124.101,124.82,7904326
04-01-2018,271.61,160.31,248.859,20328.553,16.77,12.37,91.96,104.87,124.89,125.85,124.74,125.46,7329718
05-01-2018,273.42,161.92,248.859,20328.553,16.77,12.31,92.39,104.4,124.93,125.48,124.83,125.33,5739904
08-01-2018,273.92,162.55,248.859,20328.553,16.685,12.38,92.74,105,125.2,125.32,124.9,125.31,3566707
09-01-2018,274.54,162.56,248.859,20328.553,16.56,12.57,92.1,105.3,124.49,124.86,124.23,124.73,9153584
10-01-2018,274.12,162.18,248.859,20328.553,16.54,12.68,92.53,103.51,125.17,125.31,124.72,125.03,14809303
11-01-2018,276.12,163.29,248.859,20328.553,16.55,12.7,93.75,103.5,125.37,125.66,125.25,125.44,5994730
12-01-2018,277.92,164.49,248.859,20328.553,16.82,12.87,94.81,107.13,126.01,127.13,125.81,126.96,9258570
15-01-2018,277.92,164.49,248.859,20328.553,16.82,12.87,94.81,107.13,126.01,127.13,125.81,126.96,9258570
16-01-2018,276.97,164.02,248.859,20328.553,16.79,12.76,95.22,104.74,126.6,127.18,126.4,127.17,8083895
17-01-2018,279.61,165.79,248.859,20328.553,16.6,12.78,95.3,106.68,126.77,127.22,125.9,126.14,10130509
18-01-2018,279.14,165.82,248.859,20328.553,16.52,12.76,95.33,105.21,126.13,126.52,125.8,125.86,6289271
19-01-2018,280.41,166.34,248.859,20328.553,16.59,12.72,96.52,105.43,126.57,126.73,126.41,126.42,8773753
22-01-2018,282.69,168.12,248.859,20328.553,16.58,12.78,94.9,104.7892,126.51,126.75,126.28,126.65,4893546
23-01-2018,283.29,169.51,248.859,20328.553,16.62,12.97,95.82,104.46,126.53,127.35,126.34,127.28,6190410
24-01-2018,283.18,168.41,248.859,20328.553,17.12,13.22,96.81,106.34,128.39,129.265,128.2338,128.83,11827554
25-01-2018,283.3,168.35,248.859,20328.553,16.86,13.06,96.63,104.63,128.69,129.515,127.36,127.97,15219664
26-01-2018,286.58,170.93,248.859,20328.553,16.97,13.24,96.48,104.09,128.24,128.52,127.97,128.07,7828744
29-01-2018,284.68,170.1,248.859,20328.553,16.75,13.11,95.9095,103.63,127.58,127.63,126.915,127.35,6956392
30-01-2018,281.76,168.7,248.859,20328.553,16.68,12.9,94.71,100.74,127.91,127.9167,126.74,126.8,9736105
31-01-2018,281.9,169.4,248.859,20328.553,16.91,12.98,95.35,98.02,127.45,127.85,126.4,127.65,13418904
01-02-2018,281.58,167.96,249.529,20328.553,16.81,13.24,95.93,99.02,127.18,128.15,127.08,128.07,10854639
02-02-2018,275.45,164.61,249.529,20328.553,16.18,13.04,94.15,99.53,126.81,126.85,125.955,126.39,16789214
05-02-2018,263.93,158.12,249.529,20328.553,16.28,12.77,94.33,97.98,126.82,127.31,126.44,126.71,13596327
06-02-2018,269.13,162.31,249.529,20328.553,16.18,12.7,94.13,96.37,126.54,126.55,125.22,125.38,17672450
07-02-2018,267.67,160.21,249.529,20328.553,15.92,12.37,93.31,93.86,125.48,125.77,124.41,124.79,8558460
08-02-2018,257.63,153.45,249.529,20328.553,15.97,12.09,92.7,91.5,124.92,125.44,124.51,124.98,7343637
09-02-2018,261.5,156.1,249.529,20328.553,15.91,11.86,91.76,93.12,124.65,125.14,124.39,124.77,14140696
12-02-2018,265.34,158.87,249.529,20328.553,16.11,11.89,92.5506,94.05,125.19,125.82,125.11,125.37,6984852
13-02-2018,266,159.69,249.529,20328.553,16.15,11.87,92.76,94.1799,125.67,126.18,125.52,126.08,5321327
14-02-2018,269.59,162.68,249.529,20328.553,16.46,12.18,95.1,95.65,126.47,128.59,126.29,128.23,16416413
15-02-2018,273.03,165.7,249.529,20328.553,16.45,12.33,95.5,97.17,128.43,128.569,127.94,128.38,7276495
16-02-2018,273.11,164.96,249.529,20328.553,16.27,12.38,95.77,99.85,128.3,128.7,127.5689,127.96,7956921
19-02-2018,273.11,164.96,249.529,20328.553,16.27,12.38,95.77,99.85,128.3,128.7,127.5689,127.96,7956921
20-02-2018,271.4,165.29,249.529,20328.553,16.05,12.39,95.25,98.57,127.28,127.4,126.04,126.24,11148745
21-02-2018,270.05,164.82,249.529,20328.553,16.08,12.29,94.22,97.3,126.36,126.76,125.44,125.66,7908753
22-02-2018,270.4,164.8,249.529,20328.553,16.19,12.59,94.94,99,125.92,126.37,125.88,126.3,5346347
23-02-2018,274.71,168.17,249.529,20328.553,16.11,12.77,94.82,99.72,126.06,126.3,125.85,126.14,4239709
26-02-2018,277.9,170.4,249.529,20328.553,16.21,12.86,95.12,101.3,126.45,126.62,126.18,126.45,3194743
27-02-2018,274.43,168.29,249.529,20328.553,16.01,12.65,93.6,98.95,126.06,126.15,124.59,125.13,7082301
28-02-2018,271.65,167.21,249.529,20328.553,15.99,12.37,93.53,99.4202,125.09,125.46,124.81,125,4534884
01-03-2018,267.7,164.48,249.577,20328.553,16.08,12.35,91.97,94.1,124.15,125.31,123.575,124.72,12910071
02-03-2018,269.08,165.99,249.577,20328.553,16.1,12.37,92,94.69,125.67,125.69,124.97,125.39,9994341
05-03-2018,272.19,167.83,249.577,20328.553,16.01,12.59,91.51,93.63,125.35,125.48,124.96,125.18,5778343
06-03-2018,272.88,168.54,249.577,20328.553,16.32,12.57,92.2,93.85,126.2,126.9563,126.13,126.53,8676781
07-03-2018,272.78,168.93,249.577,20328.553,16.05,12.35,90.65,92.48,126.22,126.29,125.42,125.72,5158674
08-03-2018,274.1,169.86,249.577,20328.553,16.08,12.15,90.61,92.82,125.69,125.7,125.125,125.42,3474944
09-03-2018,278.87,173.16,249.577,20328.553,16.17,12.47,91.73,94.74,124.94,125.69,124.78,125.54,5066833
12-03-2018,278.52,174.08,249.577,20328.553,16.13,12.37,91.7479,93.05,125.04,125.57,124.84,125.54,2884269
13-03-2018,276.72,171.71,249.577,20328.553,16.14,12.24,91.89,94.25,125.67,125.99,125.05,125.78,4798303
14-03-2018,275.3,171.68,249.577,20328.553,16.13,12.28,91.62,94.13,125.49,125.76,125.34,125.7,3777021
15-03-2018,275,171.53,249.577,20328.553,15.96,12.34,90.768,94.13,125.12,125.21,124.72,124.9,6130124
16-03-2018,274.2,171.02,249.577,20328.553,15.92,12.55,90.38,94.62,124.84,124.87,124.21,124.6,7402188
19-03-2018,270.49,167.1,249.577,20328.553,15.91,12.55,90.72,94.09,124.57,125.16,124.42,124.87,4335420
20-03-2018,270.95,167.65,249.577,20328.553,15.79,12.81,89.82,93.43,124.41,124.55,123.96,124.31,3399440
21-03-2018,270.43,166.92,249.577,20328.553,16.19,13.18,91.32,94.19,125.4,126.76,125.03,126.48,12532035
22-03-2018,263.67,162.8,249.577,20328.553,15.98,12.95,90.43,93.71,126.09,126.34,125.64,125.98,5298709
23-03-2018,258.05,158.51,249.577,20328.553,16.11,13.28,90.24,92.79,127.82,128.06,127.4054,127.61,12025882
26-03-2018,265.11,164.4,249.577,20328.553,16.27,13.21,90.67,92.77,128.05,128.58,128.0107,128.28,6169843
27-03-2018,260.6,159.08,249.577,20328.553,16.1,13.08,89.8,92.42,127.23,127.62,127.05,127.49,6180707
28-03-2018,259.83,157.25,249.577,20328.553,15.88,13.04,89.15,91.95,126.48,126.61,125.51,125.73,10254883
29-03-2018,263.15,160.13,249.577,20328.553,15.94,13.09,88.65,90.53,125.42,125.81,125.31,125.79,7117156
30-03-2018,263.15,160.13,249.577,20328.553,15.94,13.09,88.65,90.53,125.42,125.81,125.31,125.79,7117156
01-04-2018,263.15,160.13,250.227,20580.912,15.94,13.09,88.65,90.53,125.42,125.81,125.31,125.79,7117156
02-04-2018,257.47,155.51,250.227,20580.912,16.19,12.74,89,89.03,126.65,127.54,126.375,127.26,11421144
03-04-2018,260.77,157.26,250.227,20580.912,15.995,12.81,88.21,88.73,126.54,126.59,126.01,126.3,6083717
04-04-2018,263.56,159.74,250.227,20580.912,15.89,12.82,87.27,88.25,127.5,127.53,126.32,126.45,7488254
05-04-2018,265.64,160.65,250.227,20580.912,15.98,12.83,86.83,86.2,125.45,126.0825,125.425,125.8,5332957
06-04-2018,259.72,156.63,250.227,20580.912,15.95,12.51,87.15,85.85,126.57,126.6,126.125,126.39,6121225
09-04-2018,261,157.73,250.227,20580.912,16.09,12.77,88.8,88.57,126.45,126.86,126.23,126.82,4189864
10-04-2018,265.15,161.21,250.227,20580.912,16.1538,13.25,88.53,90.64,127.02,127.305,126.67,127.12,5403992
11-04-2018,263.76,160.28,250.227,20580.912,16.23,13.45,88.74,91.72,128.09,129.47,127.78,128.11,12348564
12-04-2018,265.93,162.21,250.227,20580.912,16.06,13.52,88.4,91.79,127.25,127.34,126.47,126.62,8141339
13-04-2018,265.15,161.37,250.227,20580.912,16.21,13.55,88.54,93.83,127.07,127.75,127.03,127.45,6821338
16-04-2018,267.33,162.6,250.227,20580.912,16.24,13.38,88.34,95.62,127.74,128.05,127.57,127.63,4600039
17-04-2018,270.19,166.1,250.227,20580.912,16.33,13.41,89.12,96.51,127.02,127.78,127.001,127.75,4184077
18-04-2018,270.39,166.44,250.227,20580.912,16.73,13.88,89.58,98.7,128.32,128.54,127.751,127.85,6755575
19-04-2018,268.89,164.91,250.227,20580.912,16.81,13.77,89.05,98.36,127.81,127.8839,127.13,127.6,8736103
20-04-2018,266.61,162.3,250.227,20580.912,16.68,13.75,88.21,98.11,126.69,126.97,126.55,126.63,10403128
23-04-2018,266.57,161.89,250.227,20580.912,16.2,13.92,87.6958,93.56,125.62,125.76,125.3412,125.62,6921519
24-04-2018,262.98,158.46,250.227,20580.912,16.305,13.68,88.68,92.76,125.78,126.34,125.67,126.23,4733107
25-04-2018,263.63,158.65,250.227,20580.912,16.13,13.72,86.67,92.82,125.23,125.51,125.06,125.41,5981944
26-04-2018,266.31,161.99,250.227,20580.912,16.105,13.77,86.43,93.87,125.54,125.57,124.69,124.97,7517135
27-04-2018,266.56,162.09,250.227,20580.912,16.11,13.73,86.97,92.59,125.2,125.62,125.17,125.5,5653996
30-04-2018,264.51,160.94,250.227,20580.912,15.91,13.8,85.98,92,124.41,125.2,124.1901,124.59,9830612
01-05-2018,264.98,162.78,250.792,20580.912,15.75,13.61,85.03,89.88,123.9,123.9848,123.39,123.71,7551577
02-05-2018,263.2,161.82,250.792,20580.912,15.94,13.67,85.18,91.51,123.9,124.54,123.58,123.65,7614019
03-05-2018,262.62,161.8,250.792,20580.912,15.99,13.82,85.83,91.51,124.66,124.76,124.24,124.28,4857387
04-05-2018,266.02,164.87,250.792,20580.912,16.08,14.09,86.48,92.17,124.1,124.65,124,124.54,5883574
07-05-2018,266.92,166.24,250.792,20580.912,16.05,14.1,86.62,92.39,124.5,124.7,124.3,124.57,3397508
08-05-2018,266.92,166.07,250.792,20580.912,16.06,14.06,86.89,92.54,124.14,124.95,123.79,124.59,5551078
09-05-2018,269.5,167.88,250.792,20580.912,16.06,14.37,86.91,92.987,124.45,124.87,124.24,124.33,4405593
10-05-2018,272.02,169.62,250.792,20580.912,16.27,14.41,88.02,95.07,125.22,125.3724,124.75,125.18,5218356
11-05-2018,272.85,169.46,250.792,20580.912,16.24,14.25,87.77,94.34,125.57,125.59,124.94,125,4299164
14-05-2018,272.98,169.75,250.792,20580.912,16.08,14.38,86.61,94.91,125.16,125.21,124.44,124.49,3753223
15-05-2018,271.1,167.87,250.792,20580.912,15.86,14.4,85.3912,93.44,122.82,122.82,122.13,122.48,10911900
16-05-2018,272.24,168.98,250.792,20580.912,15.94,14.46,84.77,93.89,122.38,122.61,122.03,122.29,4943275
17-05-2018,272.01,168.33,250.792,20580.912,16.01,14.49,84.75,92.99,122.23,122.43,122.04,122.36,7781336
18-05-2018,271.33,167.46,250.792,20580.912,16.01,14.43,84.25,92.02,122.05,122.65,122.01,122.41,6837125
21-05-2018,273.37,168.4,250.792,20580.912,16.08,14.67,85.49,94.3225,122.16,122.53,121.97,122.48,4126673
22-05-2018,272.61,168.18,250.792,20580.912,16.12,14.56,86.29,94.32,122.7,122.74,122.34,122.41,4579602
23-05-2018,273.36,169.6,250.792,20580.912,16.03,14.51,86,93.0432,122.14,122.74,122.11,122.54,7007256
24-05-2018,272.8,169.55,250.792,20580.912,16.23,14.29,86.65,92.79,123.1,123.82,123.08,123.59,8850085
25-05-2018,272.15,169.72,250.792,20580.912,16.07,13.68,85.62,93.15,123.66,123.7,123.21,123.21,7920650
28-05-2018,272.15,169.72,250.792,20580.912,16.07,13.68,85.62,93.15,123.66,123.7,123.21,123.21,7920650
29-05-2018,269.02,168.97,250.792,20580.912,15.97,13.51,86.26,92.894,122.84,123.64,122.66,123.19,9013170
30-05-2018,272.61,170.18,250.792,20580.912,16.08,13.83,86.49,93.77,123.17,123.61,123.17,123.37,4573697
31-05-2018,270.94,170.07,250.792,20580.912,15.99,13.55,86.27,94.03,123.26,123.78,123.1,123.1,7862495
01-06-2018,273.6,172.74,251.018,20580.912,15.96,13.25,85.89,95.38,122.58,123.09,122.44,122.49,8059121
04-06-2018,274.9,174.3,251.018,20580.912,15.98,13.12,85.6,94.56,122.85,122.93,122.37,122.37,4345370
05-06-2018,275.1,174.84,251.018,20580.912,16.051,13.22,85.67,94.4,122.55,123.2257,122.281,122.85,6864209
06-06-2018,277.4,175.86,251.018,20580.912,16.24,13.16,86.06,96.92,123.08,123.35,122.63,122.92,4083702
07-06-2018,277.37,174.43,251.018,20580.912,16.26,13.35,85.52,96.2,122.96,123.145,122.69,122.86,3700745
08-06-2018,278.19,174.44,251.018,20580.912,16.33,13.27,86.12,96.32,123.08,123.12,122.91,123.01,3865667
11-06-2018,278.56,174.91,251.018,20580.912,16.4801,13.36,86.04,97.22,123.1,123.42,123.0175,123.23,3201179
12-06-2018,278.92,175.83,251.018,20580.912,16.41,13.4,85.45,97,122.95,123.18,122.64,122.82,7279620
13-06-2018,278.03,175.82,251.018,20580.912,16.62,13.47,85.9,96.44,122.84,123.34,122.47,123.19,5867744
14-06-2018,278.73,177.6,251.018,20580.912,16.74,13.52,86.13,95.98,123.63,123.86,123.32,123.38,8015447
15-06-2018,277.13,176.98,251.018,20580.912,16.14,13.05,84.47,94.23,122.18,122.2,120.83,121.34,14536993
18-06-2018,276.56,176.5,251.018,20580.912,16.05,13.29,84,94.18,121.35,121.44,120.99,121.11,3845950
19-06-2018,275.5,176,251.018,20580.912,15.89,13.14,82.519,92.1331,120.81,121.03,120.581,120.8,4925832
20-06-2018,275.97,177.25,251.018,20580.912,15.87,13.28,82.85,91.63,120.79,120.81,120.16,120.26,4548491
21-06-2018,274.24,175.71,251.018,20580.912,15.89,13.31,82.08,90.2,119.92,120.32,119.821,120.05,5681906
22-06-2018,274.74,175.32,251.018,20580.912,16.02,14.02,83.19,90.95,120.21,120.4,120.1,120.34,4518408
25-06-2018,271,171.37,251.018,20580.912,15.91,13.77,82.42,89.5,120,120.23,119.8299,119.89,9300195
26-06-2018,271.6,172.07,251.018,20580.912,15.87,14.27,82.46,91.29,119.28,119.59,119.09,119.26,8675447
27-06-2018,269.35,169.73,251.018,20580.912,15.62,14.65,81.4,90.3375,118.96,119.05,118.48,118.58,6480064
28-06-2018,270.89,171.19,251.018,20580.912,15.585,14.86,80.79,89.71,118.59,118.67,118.01,118.22,7760936
29-06-2018,271.28,171.65,251.018,20580.912,15.66,15.06,81.14,90.6,118.43,118.94,118.26,118.65,8002828
01-07-2018,271.28,171.65,251.214,20798.73,15.66,15.06,81.14,90.6,118.43,118.94,118.26,118.65,8002828
02-07-2018,271.86,172.8,251.214,20798.73,15.43,14.96,77.66,89.8,118.18,118.21,117.4,117.46,12021957
03-07-2018,270.9,170.8,251.214,20798.73,15.555,14.92,79.95,89.43,118.41,119.08,118.38,118.65,8900973
04-07-2018,270.9,170.8,251.214,20798.73,15.555,14.92,79.95,89.43,118.41,119.08,118.38,118.65,8900973
05-07-2018,273.11,172.92,251.214,20798.73,15.61,14.78,80.05,90.29,118.92,119.33,118.77,119.05,4951873
06-07-2018,275.42,175.61,251.214,20798.73,15.6,14.96,80.21,90.37,118.97,119.03,118.731,118.86,2947058
09-07-2018,277.9,177.19,251.214,20798.73,15.69,15.03,80.89,91.14,119.65,119.73,119.14,119.15,4075297
10-07-2018,278.9,177.32,251.214,20798.73,15.64,15.07,80.479,89.56,118.89,119,118.61,118.93,3754770
11-07-2018,276.86,176.42,251.214,20798.73,15.38,14.31,78.88,89.1,118.45,118.53,117.62,117.64,6974791
12-07-2018,279.37,179.46,251.214,20798.73,15.52,14.39,80.04,90.35,118,118.2638,117.94,118.13,4585460
13-07-2018,279.59,179.61,251.214,20798.73,15.38,14.47,78.94,89.1,117.62,117.75,117.4465,117.61,5444284
16-07-2018,279.34,179.18,251.214,20798.73,15.3752,13.94,78.32,87.34,117.51,117.625,117.28,117.55,3670943
17-07-2018,280.47,180.27,251.214,20798.73,15.17,13.95,77.7,86.8164,116.72,116.925,116.12,116.28,7939635
18-07-2018,281.06,179.93,251.214,20798.73,15.15,14.1,77.78,86.23,116.03,116.35,115.83,116.31,5391963
19-07-2018,280,179.03,251.214,20798.73,14.91,14.13,76.62,82.79,115.13,116.47,115.12,115.81,14227628
20-07-2018,279.68,178.99,251.214,20798.73,15.1,14.15,78.64,84.96,116.4,116.71,116.24,116.56,7892317
23-07-2018,280.2,179.56,251.214,20798.73,14.98,14.09,78.96,86.8999,116.25,116.31,115.76,116,6247368
24-07-2018,281.61,180.3,251.214,20798.73,15.08,14.23,79.1778,86.92,116.22,116.43,115.91,116.04,4801046
25-07-2018,284.01,182.82,251.214,20798.73,15.19,14.42,80.23,89.01,116.79,116.8366,116.27,116.68,5480914
26-07-2018,283.34,180.05,251.214,20798.73,14.99,14.47,78.35,88.29,116.24,116.51,115.77,115.77,6382946
27-07-2018,281.42,177.62,251.214,20798.73,15.08,14.32,79,88,115.92,116.2399,115.77,115.83,5242099
30-07-2018,279.95,175.11,251.214,20798.73,15.08,14.54,78.69,88.08,115.8,116.02,115.64,115.65,4157371
31-07-2018,281.33,176.45,251.214,20798.73,15.12,14.28,79.65,88.81,115.47,116.35,115.394,115.99,5508456
01-08-2018,280.86,177.12,251.663,20798.73,14.99,14.09,77.71,87.2199,115.63,115.7,115.125,115.14,7941660
02-08-2018,282.39,179.53,251.663,20798.73,14.91,14.36,78.5,86.9,115.17,115.23,114.42,114.52,6204210
03-08-2018,283.6,180.08,251.663,20798.73,15.02,14.27,79.06,86.68,115.09,115.53,114.86,114.92,5953227
06-08-2018,284.64,181.14,251.663,20798.73,14.9,14.31,78.12,86.06,114.56,114.72,114.31,114.33,5811614
07-08-2018,285.58,181.8,251.663,20798.73,14.96,14.36,78.82,86.27,114.85,114.935,114.42,114.59,5188447
08-08-2018,285.46,182.02,251.663,20798.73,15,13.9,78.98,85.34,114.75,114.95,114.41,114.91,3809872
09-08-2018,285.07,181.91,251.663,20798.73,15.02,13.88,79.15,85.85,115.02,115.12,114.69,114.74,4252956
10-08-2018,283.16,180.52,251.663,20798.73,14.92,14.08,78.75,86.41,114.81,115.23,114.6076,114.69,6757857
13-08-2018,282.1,180.32,251.663,20798.73,14.58,14.01,76.16,84.6,113.81,113.81,112.83,112.96,9150873
14-08-2018,283.9,181.45,251.663,20798.73,14.67,13.99,76.18,85.35,113.25,113.48,112.84,113.07,7086193
15-08-2018,281.78,179.23,251.663,20798.73,14.0435,13.51,72.98,80.32,112.17,112.18,111.06,111.19,12398366
16-08-2018,284.06,179.82,251.663,20798.73,14.26,13.63,74.02,84.16,111.46,111.88,111.1,111.1,7484637
17-08-2018,285.06,179.86,251.663,20798.73,14.42,13.69,75.01,86.5,111.69,112.15,111.38,112.13,8470951
20-08-2018,285.67,179.7,251.663,20798.73,14.37,13.76,75.57,86.6503,112.38,112.74,112.16,112.69,5313403
21-08-2018,286.34,180.36,251.663,20798.73,14.36,13.83,75.45,86.82,112.77,113.1,112.44,113.02,5042443
22-08-2018,286.17,181.06,251.663,20798.73,14.36,14.27,75.53,87.98,113.39,113.49,113.07,113.27,6215910
23-08-2018,285.79,180.8,251.663,20798.73,14.11,14.27,73.83,87.04,112.68,112.88,112.06,112.2,5500102
24-08-2018,287.51,182.48,251.663,20798.73,14.42,14.43,75.0199,88.77,113.25,114.42,113.21,114.16,9214703
27-08-2018,289.78,184.34,251.663,20798.73,14.49,14.5,76.26,90.18,114.12,114.78,114.12,114.59,4364167
28-08-2018,289.92,184.61,251.663,20798.73,14.32,14.43,75.02,89.03,114.76,114.8666,113.55,113.68,6101386
29-08-2018,291.48,186.74,251.663,20798.73,14.36,14.66,75.69,91.39,114.16,114.21,113.85,114.2,5616329
30-08-2018,290.3,186.41,251.663,20798.73,14.17,14.75,75.27,91.9228,113.92,113.93,113.24,113.64,5431600
31-08-2018,290.31,186.65,251.663,20798.73,14.12,14.71,74.7,93.29,113.72,114.06,113.44,113.51,5048673
01-09-2018,290.31,186.65,252.182,20798.73,14.12,14.71,74.7,93.29,113.72,114.06,113.44,113.51,5048673
03-09-2018,290.31,186.65,252.182,20798.73,14.12,14.71,74.7,93.29,113.72,114.06,113.44,113.51,5048673
04-09-2018,289.81,185.85,252.182,20798.73,13.78,14.58,74,92.9691,112.75,113.07,112.61,112.93,6617486
05-09-2018,289.03,183.45,252.182,20798.73,13.82,14.49,74.55,92.44,113.36,113.44,113.12,113.32,4459202
06-09-2018,288.16,181.81,252.182,20798.73,13.79,14.3,75.07,92.29,113.89,114.26,113.28,113.54,4784729
